,teamname1,teamname2,kill1,kill2,baronkill1,baronkill2,death1,death2,dragonkills1,dragonkills2,golds1,golds2,assists1,assists2,towerkills1,towerkills2,team_1_win,team_2_win,name_1_country,name_2_country,scheduleid,game_date,winner,team_1_mark,team_2_mark
1697,SKT,SUP,22,1.0,0.0,1.0,1,22.0,3.0,0.0,60605,43435.0,43,2.0,8.0,1.0,1,0,KR,TR,15560,2016-05-04,SKT,1.0,0.0
1698,IG,PE,12,7.0,0.0,0.0,7,12.0,0.0,0.0,51400,41800.0,19,11.0,7.0,2.0,1,0,CN,CN,14145,2013-04-19,IG,1.0,0.0
1699,GIA,G2,12,15.0,0.0,2.0,15,12.0,2.0,1.0,57180,65174.0,25,32.0,7.0,9.0,0,1,EU,EU,13692,2016-01-22,G2,0.0,1.0
1700,OMG,Wayi,26,10.0,0.0,0.0,10,26.0,0.0,0.0,51600,36300.0,65,29.0,11.0,2.0,1,0,CN,CN,14144,2013-04-19,OMG,1.0,0.0
1701,OMG,WOA,19,2.0,0.0,0.0,2,19.0,0.0,0.0,51500,30300.0,26,3.0,9.0,0.0,1,0,CN,CN,14185,2013-05-11,OMG,1.0,0.0
1702,OMG,Wayi,26,7.0,0.0,0.0,7,26.0,0.0,0.0,54100,33200.0,56,19.0,0.0,0.0,1,0,CN,CN,13858,2013-03-16,OMG,1.0,0.0
1703,SPY,OG,8,20.0,0.0,1.0,20,8.0,1.0,3.0,70953,82288.0,18,49.0,3.0,11.0,0,1,EU,EU,13745,2016-02-26,OG,0.0,1.0
1704,IG,PE,21,15.0,0.0,0.0,15,21.0,0.0,0.0,58300,51000.0,59,36.0,9.0,4.0,1,0,CN,CN,13859,2013-03-16,IG,1.0,0.0
1705,ROC,S04,14,19.0,0.0,2.0,19,14.0,2.0,3.0,83242,88703.0,35,64.0,6.0,8.0,0,1,EU,EU,13693,2016-01-22,S04,0.0,1.0
1706,TSM,DIG,15,2.0,0.0,0.0,2,15.0,2.0,1.0,56767,41270.0,31,3.0,10.0,1.0,1,0,US,US,13609,2016-01-25,TSM,1.0,0.0
1707,WE,RYL,21,14.0,0.0,0.0,14,21.0,0.0,0.0,70500,58500.0,57,28.0,9.0,5.0,1,0,CN,CN,13860,2013-03-16,WE,1.0,0.0
1708,WE,OMG,19,9.0,0.0,0.0,9,19.0,0.0,0.0,63300,50800.0,55,27.0,10.0,3.0,1,0,CN,CN,14095,2013-03-22,WE,1.0,0.0
1709,HKE,FW,9,20.0,1.0,1.0,20,9.0,2.0,2.0,57772,64260.0,20,58.0,3.0,7.0,1,1,HK,TW,13953,2016-02-05,draw,0.5,0.5
1710,H2K,S04,19,2.0,0.0,0.0,2,19.0,2.0,1.0,66025,52034.0,61,3.0,9.0,2.0,1,0,EU,EU,13767,2016-03-19,H2K,1.0,0.0
1711,RYL,Wayi,26,17.0,0.0,0.0,17,26.0,0.0,0.0,61700,51600.0,67,38.0,9.0,3.0,1,0,CN,CN,14096,2013-03-22,RYL,1.0,0.0
1712,UOL,OG,13,12.0,0.0,1.0,12,13.0,0.0,3.0,67718,74935.0,33,30.0,5.0,10.0,0,1,EU,EU,13754,2016-03-11,OG,0.0,1.0
1713,OG,SPY,12,4.0,2.0,0.0,4,12.0,3.0,1.0,81203,67844.0,27,10.0,11.0,3.0,1,0,EU,EU,13724,2016-02-12,OG,1.0,0.0
1714,OMG,WE,15,18.0,0.0,0.0,18,15.0,0.0,0.0,83400,70600.0,38,50.0,10.0,4.0,1,0,CN,CN,14271,2013-08-24,OMG,1.0,0.0
1715,VIT,G2,14,21.0,0.0,2.0,21,14.0,2.0,3.0,77116,82026.0,34,53.0,6.0,9.0,0,1,EU,EU,13755,2016-03-11,G2,0.0,1.0
1716,KDM,JAG,3,11.0,0.0,2.0,11,3.0,1.0,4.0,58903,75488.0,8,29.0,1.0,10.0,0,2,KR,KR,13873,2016-01-20,JAG,0.0,1.0
1717,YG,WE,8,21.0,0.0,0.0,21,8.0,0.0,0.0,39300,54800.0,18,47.0,4.0,10.0,0,1,CN,CN,14262,2013-08-17,WE,0.0,1.0
1718,SSG,MVP,7,10.0,1.0,2.0,10,7.0,3.0,2.0,90701,85515.0,20,22.0,10.0,6.0,2,0,KR,KR,16916,2016-06-03,SSG,1.0,0.0
1719,IG,PE,21,10.0,0.0,0.0,10,21.0,0.0,0.0,60700,50300.0,55,12.0,11.0,6.0,1,0,CN,CN,14117,2013-03-31,IG,1.0,0.0
1720,OG,UOL,17,3.0,1.0,0.0,3,17.0,3.0,0.0,53954,36690.0,40,4.0,11.0,0.0,1,0,EU,EU,13694,2016-01-22,OG,1.0,0.0
1721,WE,RYL,22,12.0,0.0,0.0,12,22.0,0.0,0.0,84700,76600.0,72,39.0,11.0,4.0,1,0,CN,CN,14118,2013-03-31,WE,1.0,0.0
1722,REN,CLG,8,19.0,0.0,1.0,19,8.0,0.0,3.0,48628,60383.0,16,45.0,3.0,10.0,0,1,US,US,13647,2016-02-22,CLG,0.0,1.0
1723,RYL,OMG,26,9.0,0.0,0.0,9,26.0,0.0,0.0,65600,52500.0,76,20.0,11.0,2.0,1,0,CN,CN,14119,2013-04-05,RYL,1.0,0.0
1724,FOX,CLG,9,14.0,1.0,0.0,14,9.0,1.0,5.0,68596,72576.0,26,39.0,4.0,9.0,0,1,US,US,13671,2016-03-14,CLG,0.0,1.0
1725,G2,VIT,7,13.0,0.0,1.0,13,7.0,0.0,2.0,52206,63295.0,16,30.0,3.0,11.0,0,1,EU,EU,13725,2016-02-12,VIT,0.0,1.0
1726,S04,SPY,11,13.0,1.0,1.0,13,11.0,5.0,2.0,82938,86650.0,15,38.0,7.0,10.0,0,1,EU,EU,13756,2016-03-11,SPY,0.0,1.0
1727,WE,WOA,5,18.0,0.0,0.0,18,5.0,0.0,0.0,46400,64200.0,7,36.0,3.0,7.0,0,1,CN,CN,14168,2013-05-03,WOA,0.0,1.0
1728,G2,SPY,18,4.0,1.0,0.0,4,18.0,2.0,0.0,53072,34402.0,39,14.0,11.0,2.0,1,0,EU,EU,13717,2016-02-06,G2,1.0,0.0
1729,KDM,KT,6,10.0,1.0,0.0,10,6.0,1.0,2.0,68503,69975.0,11,24.0,5.0,8.0,0,2,KR,KR,13888,2016-02-03,KT,0.0,1.0
1730,IG,WOA,37,8.0,0.0,0.0,8,37.0,0.0,0.0,56800,32600.0,65,21.0,10.0,0.0,1,0,CN,CN,14121,2013-04-05,IG,1.0,0.0
1731,WE,Wayi,24,3.0,0.0,0.0,3,24.0,0.0,0.0,48000,29200.0,41,7.0,10.0,2.0,1,0,CN,CN,14122,2013-04-05,WE,1.0,0.0
1732,IG,SAT,22,19.0,0.0,2.0,19,22.0,1.0,4.0,70308,77916.0,44,43.0,3.0,11.0,2,1,CN,CN,17229,2016-06-03,IG,1.0,0.0
1733,WE,OMG,25,12.0,0.0,0.0,12,25.0,0.0,0.0,69900,57200.0,69,20.0,9.0,4.0,1,0,CN,CN,14123,2013-04-06,WE,1.0,0.0
1734,SPY,ROC,23,18.0,1.0,0.0,18,23.0,3.0,1.0,79796,72609.0,63,43.0,7.0,4.0,1,1,EU,EU,17024,2016-06-03,draw,0.5,0.5
1735,GIA,UOL,11,19.0,0.0,2.0,19,11.0,0.0,3.0,61838,76752.0,25,35.0,4.0,11.0,0,1,EU,EU,13688,2016-01-16,UOL,0.0,1.0
1736,OMG,PE,18,6.0,0.0,0.0,6,18.0,0.0,0.0,47900,32500.0,44,8.0,9.0,2.0,1,0,CN,CN,14263,2013-08-18,OMG,1.0,0.0
1737,KDM,AFs,7,11.0,0.0,1.0,11,10.0,0.0,4.0,47880,63976.0,11,29.0,3.0,11.0,0,2,KR,KR,13901,2016-02-18,AFs,0.0,1.0
1738,S04,H2K,12,22.0,1.0,0.0,22,12.0,1.0,2.0,64383,65169.0,19,62.0,6.0,8.0,0,1,EU,EU,13718,2016-02-06,H2K,0.0,1.0
1739,RYL,Wayi,29,11.0,0.0,0.0,11,29.0,0.0,0.0,53100,32700.0,79,32.0,10.0,2.0,1,0,CN,CN,14124,2013-04-06,RYL,1.0,0.0
1740,SUP,RNG,11,26.0,0.0,1.0,26,11.0,1.0,3.0,60559,76988.0,14,51.0,3.0,9.0,0,1,TR,CN,16085,2016-05-04,RNG,0.0,1.0
1741,RYL,LMQTC,23,11.0,0.0,0.0,11,23.0,0.0,0.0,56400,40400.0,58,28.0,11.0,0.0,0,1,CN,CN,14264,2013-08-18,LMQTC,0.0,1.0
1742,IG,LM,37,16.0,0.0,0.0,16,37.0,0.0,0.0,56700,47200.0,37,26.0,8.0,3.0,1,0,CN,CN,14126,2013-04-06,IG,1.0,0.0
1743,YG,EP,32,22.0,0.0,0.0,22,32.0,0.0,0.0,62700,44300.0,59,57.0,11.0,1.0,1,0,CN,CN,14265,2013-08-18,YG,1.0,0.0
1744,VIT,FNC,10,3.0,1.0,0.0,3,10.0,3.0,0.0,53905,41448.0,22,2.0,11.0,2.0,1,0,EU,EU,13689,2016-01-16,VIT,1.0,0.0
1745,IG,WE,15,29.0,0.0,0.0,29,15.0,0.0,0.0,55600,69500.0,44,76.0,3.0,11.0,0,1,CN,CN,14266,2013-08-18,WE,0.0,1.0
1746,OMG,WOA,20,4.0,0.0,0.0,4,20.0,0.0,0.0,63300,40000.0,43,8.0,11.0,1.0,1,0,CN,CN,14128,2013-04-07,OMG,1.0,0.0
1747,WE,PE,21,4.0,0.0,0.0,4,21.0,0.0,0.0,55800,37800.0,55,9.0,10.0,1.0,1,0,CN,CN,14129,2013-04-07,WE,1.0,0.0
1748,RYL,EP,29,39.0,0.0,0.0,39,29.0,0.0,0.0,75500,82400.0,56,86.0,7.0,11.0,0,1,CN,CN,14273,2013-08-24,EP,0.0,1.0
1749,Newbee,IG,29,34.0,0.0,2.0,34,29.0,2.0,4.0,80300,91100.0,63,85.0,4.0,10.0,0,2,CN,CN,12301,2015-09-04,IG,0.0,1.0
1750,IG,RYL,8,19.0,0.0,0.0,19,8.0,0.0,0.0,32600,40200.0,16,51.0,1.0,7.0,0,1,CN,CN,14130,2013-04-07,RYL,0.0,1.0
1751,NRG,CLG,8,12.0,1.0,0.0,12,8.0,1.0,4.0,70991,79079.0,13,20.0,6.0,9.0,0,1,US,US,13633,2016-02-14,CLG,0.0,1.0
1752,C9,TL,15,6.0,1.0,0.0,6,15.0,2.0,1.0,56096,45715.0,45,13.0,9.0,3.0,1,0,US,US,13634,2016-02-14,C9,1.0,0.0
1753,MSE,CGE,13,9.0,0.0,0.0,9,13.0,2.0,0.0,53207,42356.0,28,23.0,9.0,2.0,2,0,TW,TW,13981,2016-03-26,MSE,1.0,0.0
1754,LMQTC,YG,21,24.0,0.0,0.0,24,21.0,0.0,0.0,61600,72300.0,48,54.0,4.0,9.0,0,1,CN,CN,14274,2013-08-24,YG,0.0,1.0
1755,OMG,RYL,5,16.0,0.0,0.0,16,5.0,0.0,0.0,32700,44700.0,6,37.0,2.0,11.0,0,1,CN,CN,14275,2013-08-25,RYL,0.0,1.0
1756,ROC,GIA,15,17.0,0.0,2.0,17,15.0,1.0,2.0,64586,67320.0,35,51.0,6.0,6.0,0,1,EU,EU,13726,2016-02-12,GIA,0.0,1.0
1757,FNC,H2K,8,6.0,2.0,0.0,6,8.0,4.0,0.0,77496,70043.0,29,16.0,9.0,7.0,1,0,EU,EU,13696,2016-01-22,FNC,1.0,0.0
1758,SKT,CLG,10,3.0,0.0,0.0,3,10.0,3.0,1.0,61000,49500.0,19,6.0,8.0,4.0,1,0,KR,US,14358,2016-03-05,SKT,1.0,0.0
1759,P1,TSM,6,11.0,0.0,1.0,11,6.0,1.0,2.0,46009,59635.0,19,27.0,4.0,11.0,0,1,US,US,13635,2016-02-14,TSM,0.0,1.0
1760,DIG,TSM,13,8.0,2.0,0.0,8,13.0,1.0,2.0,68112,59738.0,39,18.0,10.0,5.0,1,0,US,US,13648,2016-02-22,DIG,1.0,0.0
1761,OMG,PE,6,23.0,0.0,0.0,23,6.0,0.0,0.0,48900,63900.0,11,54.0,3.0,8.0,0,1,CN,CN,14132,2013-04-12,PE,0.0,1.0
1762,UOL,VIT,24,13.0,1.0,2.0,13,24.0,4.0,2.0,90122,85949.0,64,33.0,11.0,5.0,1,0,EU,EU,13719,2016-02-06,UOL,1.0,0.0
1763,H2K,OG,16,6.0,1.0,0.0,6,16.0,1.0,2.0,56389,42703.0,42,16.0,10.0,2.0,1,0,EU,EU,13690,2016-01-16,H2K,1.0,0.0
1764,UOL,ROC,9,14.0,0.0,1.0,14,9.0,1.0,2.0,62455,72385.0,27,32.0,3.0,11.0,0,1,EU,EU,13746,2016-02-26,ROC,0.0,1.0
1765,IMT,DIG,15,7.0,1.0,0.0,7,15.0,0.0,1.0,57413,40902.0,32,11.0,10.0,2.0,1,0,US,US,13636,2016-02-14,IMT,1.0,0.0
1766,IG,YG,30,36.0,0.0,0.0,36,30.0,0.0,0.0,71500,75600.0,62,92.0,9.0,8.0,0,1,CN,CN,14277,2013-08-25,YG,0.0,1.0
1767,SKT,RNG,7,23.0,1.0,1.0,23,7.0,2.0,5.0,103309,112796.0,11,51.0,5.0,10.0,0,1,KR,CN,16088,2016-05-05,RNG,0.0,1.0
1768,RYL,YG,19,1.0,0.0,0.0,1,19.0,0.0,0.0,37400,22600.0,26,2.0,8.0,1.0,0,1,CN,CN,14267,2013-08-23,YG,0.0,1.0
1769,RYL,LM,29,6.0,0.0,0.0,6,29.0,0.0,0.0,48800,32800.0,61,9.0,11.0,2.0,1,0,CN,CN,14133,2013-04-12,RYL,1.0,0.0
1770,FNC,Newbee,4,12.0,0.0,0.0,12,4.0,1.0,3.0,66000,75000.0,13,30.0,3.0,8.0,0,1,EU,CN,14359,2016-03-05,Newbee,0.0,1.0
1771,S04,OG,11,13.0,1.0,1.0,13,11.0,4.0,0.0,63179,71703.0,24,24.0,4.0,10.0,0,1,EU,EU,13732,2016-02-19,OG,0.0,1.0
1772,DP,DFM,18,5.0,1.0,0.0,5,18.0,3.0,1.0,64401,48468.0,58,12.0,10.0,2.0,1,0,TR,JP,12315,2015-08-27,DP,1.0,0.0
1773,OG,GIA,15,4.0,1.0,0.0,4,15.0,3.0,0.0,52773,37691.0,22,4.0,9.0,2.0,1,0,EU,EU,13720,2016-02-06,OG,1.0,0.0
1774,SKT,Newbee,26,6.0,1.0,0.0,6,26.0,3.0,1.0,72600,55800.0,69,14.0,9.0,5.0,1,0,KR,CN,14361,2016-03-05,SKT,1.0,0.0
1775,WE,EP,25,4.0,0.0,0.0,4,25.0,0.0,0.0,55500,35700.0,62,10.0,10.0,3.0,1,0,CN,CN,14278,2013-08-25,WE,1.0,0.0
1776,NRG,C9,14,20.0,1.0,1.0,20,16.0,1.0,3.0,60640,74042.0,34,56.0,3.0,8.0,0,1,US,US,13649,2016-02-22,C9,0.0,1.0
1777,OMG,LMQTC,16,8.0,0.0,0.0,8,16.0,0.0,0.0,60400,43900.0,25,23.0,10.0,3.0,1,0,CN,CN,14279,2013-08-30,OMG,1.0,0.0
1778,IG,LM,21,8.0,0.0,0.0,8,22.0,0.0,0.0,69900,43100.0,43,11.0,10.0,2.0,1,0,CN,CN,14154,2013-04-21,IG,1.0,0.0
1779,KDM,ROX,5,17.0,0.0,1.0,17,5.0,2.0,0.0,40837,55282.0,16,47.0,2.0,10.0,0,2,KR,KR,14666,2016-03-25,ROX,0.0,1.0
1780,FW,SUP,15,3.0,1.0,0.0,3,15.0,3.0,0.0,59430,50076.0,39,6.0,8.0,4.0,1,0,TW,TR,16089,2016-05-05,FW,1.0,0.0
1781,UOL,OG,13,3.0,1.0,0.0,3,13.0,2.0,1.0,53524,41343.0,27,6.0,9.0,2.0,2,0,EU,EU,17027,2016-06-03,UOL,1.0,0.0
1782,JAG,SKT,18,5.0,2.0,0.0,5,18.0,5.0,0.0,80481,69654.0,33,12.0,11.0,3.0,2,0,KR,KR,13871,2016-01-16,JAG,1.0,0.0
1783,RNG,G2,16,5.0,0.0,0.0,5,16.0,3.0,1.0,62287,57353.0,28,10.0,7.0,5.0,1,0,CN,EU,16092,2016-05-05,RNG,1.0,0.0
1784,ROC,FNC,15,17.0,3.0,0.0,17,15.0,5.0,0.0,85565,85418.0,37,44.0,10.0,10.0,0,1,EU,EU,13721,2016-02-06,FNC,0.0,1.0
1785,TPA,HKE,10,0.0,1.0,0.0,0,10.0,1.0,2.0,48207,33986.0,30,0.0,9.0,2.0,1,1,TW,HK,13969,2016-03-12,draw,0.5,0.5
1786,ROC,SPY,15,8.0,1.0,0.0,8,15.0,2.0,1.0,62546,56851.0,46,26.0,9.0,6.0,1,0,EU,EU,13733,2016-02-19,ROC,1.0,0.0
1787,BKT,DP,13,6.0,0.0,0.0,6,13.0,3.0,0.0,61073,52300.0,27,13.0,8.0,3.0,1,0,TH,TR,12317,2015-08-27,BKT,1.0,0.0
1788,OG,FNC,15,6.0,1.0,0.0,6,15.0,3.0,1.0,71193,55835.0,39,20.0,10.0,1.0,1,0,EU,EU,13769,2016-03-19,OG,1.0,0.0
1789,OMG,PE,18,3.0,0.0,0.0,3,18.0,0.0,0.0,45900,31300.0,41,7.0,7.0,0.0,1,0,CN,CN,14206,2013-07-12,OMG,1.0,0.0
1790,G2,ROC,18,10.0,1.0,0.0,10,18.0,1.0,1.0,48431,39968.0,43,22.0,10.0,4.0,1,0,EU,EU,13691,2016-01-16,G2,1.0,0.0
1791,RYL,LMQTC,27,4.0,0.0,0.0,4,27.0,0.0,0.0,44700,31600.0,65,10.0,10.0,3.0,1,0,CN,CN,14207,2013-07-12,RYL,1.0,0.0
1792,REN,P1,13,17.0,1.0,0.0,17,13.0,1.0,4.0,71738,80194.0,24,43.0,5.0,11.0,0,1,US,US,13612,2016-01-25,P1,0.0,1.0
1793,PE,EP,21,4.0,0.0,0.0,4,21.0,0.0,0.0,49800,32500.0,42,10.0,9.0,0.0,1,0,CN,CN,14284,2013-08-31,PE,1.0,0.0
1794,WE,IG,17,3.0,0.0,0.0,3,17.0,0.0,0.0,52800,42100.0,47,4.0,9.0,3.0,1,0,CN,CN,14161,2013-04-27,WE,1.0,0.0
1795,IG,RYL,10,22.0,0.0,0.0,22,10.0,0.0,0.0,43800,59400.0,26,52.0,0.0,10.0,0,1,CN,CN,14285,2013-08-31,RYL,0.0,1.0
1796,YG,EP,17,10.0,0.0,0.0,10,17.0,0.0,0.0,44500,33200.0,54,21.0,10.0,2.0,1,0,CN,CN,14208,2013-07-12,YG,1.0,0.0
1797,WE,IG,9,8.0,0.0,0.0,8,9.0,0.0,0.0,62800,62900.0,29,23.0,6.0,10.0,0,1,CN,CN,14134,2013-04-12,IG,0.0,1.0
1798,WE,LM,22,12.0,0.0,0.0,16,22.0,0.0,0.0,84600,82500.0,45,24.0,7.0,11.0,0,1,CN,CN,14163,2013-04-28,LM,0.0,1.0
1799,GIA,ROC,15,5.0,1.0,0.0,6,15.0,0.0,2.0,54286,43654.0,43,9.0,8.0,3.0,1,0,EU,EU,13770,2016-03-19,GIA,1.0,0.0
1800,CLG,C9,8,14.0,0.0,1.0,14,8.0,0.0,2.0,50017,62913.0,19,23.0,1.0,10.0,0,1,US,US,14011,2016-01-25,C9,0.0,1.0
1801,PE,YG,32,29.0,0.0,0.0,29,32.0,0.0,0.0,61100,50100.0,73,67.0,8.0,4.0,1,0,CN,CN,14280,2013-08-30,PE,1.0,0.0
1802,TSM,CLG,13,22.0,0.0,2.0,22,13.0,0.0,5.0,77212,88636.0,34,62.0,5.0,10.0,0,1,US,US,13595,2016-01-17,CLG,0.0,1.0
1803,WE,LM,17,19.0,0.0,0.0,19,17.0,0.0,0.0,57600,60900.0,23,45.0,7.0,9.0,0,1,CN,CN,14135,2013-04-13,LM,0.0,1.0
1804,CLG,TSM,5,21.0,0.0,0.0,21,5.0,1.0,1.0,44483,59692.0,12,31.0,2.0,11.0,0,1,US,US,13638,2016-02-15,TSM,0.0,1.0
1805,SKT,FW,5,12.0,0.0,2.0,12,5.0,0.0,6.0,80827,93355.0,12,29.0,1.0,11.0,0,1,KR,TW,16095,2016-05-05,FW,0.0,1.0
1806,P1,FOX,3,12.0,0.0,1.0,12,4.0,1.0,3.0,51605,65200.0,8,41.0,2.0,11.0,0,1,US,US,13650,2016-02-22,FOX,0.0,1.0
1807,G2,UOL,14,10.0,1.0,0.0,10,14.0,3.0,1.0,73405,67748.0,36,21.0,11.0,6.0,1,0,EU,EU,13771,2016-03-19,G2,1.0,0.0
1808,IG,EP,24,6.0,0.0,0.0,6,24.0,0.0,0.0,48500,28900.0,39,17.0,11.0,2.0,1,0,CN,CN,14281,2013-08-30,IG,1.0,0.0
1809,IMT,C9,28,16.0,1.0,0.0,16,28.0,2.0,0.0,65078,47634.0,58,31.0,11.0,1.0,1,0,US,US,13639,2016-02-15,IMT,1.0,0.0
1810,RYL,WOA,32,30.0,0.0,0.0,30,32.0,0.0,0.0,66100,58000.0,77,81.0,10.0,3.0,1,0,CN,CN,14136,2013-04-13,RYL,1.0,0.0
1811,WE,RYL,11,22.0,0.0,0.0,22,11.0,0.0,0.0,43600,61400.0,30,48.0,2.0,10.0,0,1,CN,CN,14282,2013-08-30,RYL,0.0,1.0
1812,IG,OMG,12,23.0,0.0,0.0,23,12.0,0.0,0.0,56400,76800.0,27,60.0,3.0,10.0,0,1,CN,CN,14138,2013-04-13,OMG,0.0,1.0
1813,OMG,YG,16,11.0,0.0,0.0,11,16.0,0.0,0.0,50500,39500.0,33,21.0,7.0,3.0,1,0,CN,CN,14283,2013-08-31,OMG,1.0,0.0
1814,WE,WOA,25,10.0,0.0,0.0,10,25.0,0.0,0.0,61400,42900.0,75,25.0,10.0,1.0,1,0,CN,CN,14139,2013-04-14,WE,1.0,0.0
1815,FOX,TSM,2,11.0,0.0,1.0,11,3.0,0.0,3.0,44271,59298.0,7,40.0,2.0,11.0,0,1,US,US,13653,2016-02-28,TSM,0.0,1.0
1816,TL,REN,18,2.0,1.0,0.0,2,18.0,4.0,0.0,65367,48492.0,45,6.0,9.0,1.0,1,0,US,US,13640,2016-02-15,TL,1.0,0.0
1817,DIG,P1,7,16.0,0.0,1.0,16,7.0,2.0,4.0,73778,84360.0,17,47.0,3.0,9.0,0,1,US,US,13641,2016-02-15,P1,0.0,1.0
1818,IMT,CLG,11,10.0,1.0,1.0,10,11.0,2.0,3.0,75453,77016.0,23,10.0,4.0,8.0,0,1,US,US,13654,2016-02-28,CLG,0.0,1.0
1819,TL,IMT,4,16.0,0.0,1.0,16,4.0,2.0,1.0,39071,58656.0,10,47.0,0.0,10.0,0,1,US,US,13651,2016-02-22,IMT,0.0,1.0
1820,RYL,YG,21,9.0,0.0,0.0,9,21.0,0.0,0.0,48100,32000.0,44,17.0,10.0,1.0,1,0,CN,CN,14210,2013-07-13,RYL,1.0,0.0
1821,P1,IMT,12,21.0,0.0,1.0,21,12.0,0.0,1.0,47144,63550.0,25,50.0,0.0,11.0,0,1,US,US,13679,2016-03-21,IMT,0.0,1.0
1822,REN,P1,15,8.0,2.0,0.0,8,15.0,4.0,1.0,79802,64405.0,33,20.0,11.0,3.0,1,0,US,US,14946,2016-03-21,REN,1.0,0.0
1823,REN,TL,18,12.0,4.0,0.0,12,18.0,4.0,3.0,114684,99406.0,51,35.0,10.0,6.0,1,0,US,US,13598,2016-01-17,REN,1.0,0.0
1824,CLG,DIG,7,1.0,1.0,0.0,1,7.0,2.0,0.0,49399,38385.0,22,1.0,9.0,3.0,1,0,US,US,13677,2016-03-21,CLG,1.0,0.0
1825,SS,M3,14,18.0,0.0,1.0,18,14.0,1.0,4.0,74903,78123.0,34,44.0,6.0,10.0,0,2,CN,CN,13493,2016-01-21,M3,0.0,1.0
1826,FW,RNG,3,10.0,0.0,1.0,10,3.0,2.0,2.0,53882,61854.0,7,28.0,4.0,8.0,0,1,TW,CN,16096,2016-05-06,RNG,0.0,1.0
1827,RYL,PE,11,24.0,0.0,0.0,24,11.0,0.0,0.0,51900,67700.0,28,47.0,3.0,9.0,0,1,CN,CN,14140,2013-04-14,PE,0.0,1.0
1828,CLG,SKT,16,19.0,2.0,0.0,19,16.0,0.0,5.0,78546,76724.0,45,41.0,9.0,5.0,1,0,US,KR,16097,2016-05-06,CLG,1.0,0.0
1829,OMG,EP,29,34.0,0.0,0.0,34,29.0,0.0,0.0,82800,77400.0,62,86.0,9.0,1.0,1,0,CN,CN,14287,2013-09-01,OMG,1.0,0.0
1830,SUP,G2,15,23.0,1.0,1.0,23,17.0,4.0,2.0,72461,75181.0,32,61.0,8.0,9.0,0,1,TR,EU,16098,2016-05-06,G2,0.0,1.0
1831,DIG,C9,9,9.0,0.0,1.0,9,9.0,1.0,2.0,49739,57750.0,15,27.0,3.0,7.0,0,1,US,US,13619,2016-02-01,C9,0.0,1.0
1832,FW,SKT,13,3.0,2.0,0.0,3,13.0,2.0,3.0,77460,69211.0,35,5.0,11.0,3.0,1,0,TW,KR,16099,2016-05-06,FW,1.0,0.0
1833,PE,RYL,36,9.0,0.0,0.0,9,36.0,0.0,0.0,53300,35000.0,87,11.0,10.0,2.0,1,0,CN,CN,14288,2013-09-01,PE,1.0,0.0
1834,IG,LMQTC,11,19.0,0.0,0.0,19,11.0,0.0,0.0,56400,34700.0,23,41.0,11.0,0.0,0,1,CN,CN,14289,2013-09-01,LMQTC,0.0,1.0
1835,CLG,SUP,19,9.0,1.0,0.0,9,19.0,2.0,2.0,59920,46649.0,45,15.0,10.0,2.0,1,0,US,TR,16100,2016-05-06,CLG,1.0,0.0
1836,P1,C9,15,5.0,1.0,0.0,5,15.0,3.0,0.0,67087,57101.0,47,6.0,9.0,3.0,1,0,US,US,13604,2016-01-24,P1,1.0,0.0
1837,G2,RNG,5,12.0,0.0,1.0,12,5.0,2.0,2.0,64367,71898.0,12,25.0,7.0,9.0,0,1,EU,CN,16101,2016-05-06,RNG,0.0,1.0
1838,WE,YG,27,9.0,0.0,0.0,9,27.0,0.0,0.0,66300,49300.0,56,26.0,11.0,4.0,1,0,CN,CN,14290,2013-09-01,WE,1.0,0.0
1839,TSM,NRG,17,17.0,0.0,2.0,17,17.0,3.0,3.0,79139,77401.0,43,54.0,8.0,7.0,0,1,US,US,13678,2016-03-21,NRG,0.0,1.0
1840,LMQTC,EP,21,19.0,0.0,0.0,19,21.0,0.0,0.0,67300,67200.0,59,52.0,11.0,4.0,1,0,CN,CN,14211,2013-07-13,LMQTC,1.0,0.0
1841,OMG,IG,11,24.0,0.0,0.0,24,11.0,0.0,0.0,38000,54800.0,24,56.0,3.0,8.0,0,1,CN,CN,14212,2013-07-13,IG,0.0,1.0
1842,IG,Wayi,41,11.0,0.0,0.0,11,41.0,0.0,0.0,53600,30200.0,68,16.0,8.0,0.0,1,0,CN,CN,14141,2013-04-14,IG,1.0,0.0
1843,TPA,FW,6,13.0,0.0,1.0,13,6.0,0.0,3.0,52234,59636.0,11,37.0,3.0,8.0,0,2,TW,TW,13939,2016-01-22,FW,0.0,1.0
1844,TL,C9,23,2.0,1.0,1.0,3,23.0,4.0,0.0,65864,49555.0,63,5.0,11.0,3.0,1,0,US,US,13681,2016-03-21,TL,1.0,0.0
1845,PE,WE,4,21.0,0.0,0.0,21,4.0,0.0,0.0,381000,566000.0,9,57.0,3.0,6.0,0,1,CN,CN,14213,2013-07-13,WE,0.0,1.0
1846,CLG,REN,14,4.0,1.0,0.0,4,14.0,3.0,0.0,76674,63353.0,44,12.0,9.0,2.0,1,0,US,US,13621,2016-02-01,CLG,1.0,0.0
1847,OMG,LM,22,3.0,0.0,0.0,3,22.0,0.0,0.0,48200,26400.0,45,8.0,9.0,0.0,1,0,CN,CN,14142,2013-04-14,OMG,1.0,0.0
