scheduleid,name_1,name_2,name_1_win,name_2_win,name_1_country,name_2_country
355,CRS,LMQ,2,3,US,US
352,C9,CRS,3,0,US,US
2286,T8,XDG,2,1,US,US
1500,CA,XDG,2,1,US,US
1491,XDG,TBD,1,0,US,
1475,XDG,FFG,0,2,US,US
350,CRS,CLG,3,0,US,US
1952,XDG,LMQ,0,3,US,US
230,XDG,EG,0,1,US,US
228,XDG,TSM,1,0,US,US
220,XDG,DIG,0,1,US,US
215,C9,XDG,1,0,US,US
211,CLG,XDG,1,0,US,US
209,CST,XDG,1,0,US,US
205,XDG,CRS,1,0,US,US
199,TSM,XDG,1,0,US,US
194,XDG,TSM,0,1,US,US
192,XDG,CST,1,0,US,US
189,EG,XDG,1,0,US,US
186,CRS,XDG,1,0,US,US
181,XDG,CLG,0,1,US,US
175,XDG,C9,1,0,US,US
174,DIG,XDG,1,0,US,US
170,CLG,XDG,1,0,US,US
163,XDG,CRS,0,1,US,US
161,CST,XDG,1,0,US,US
158,XDG,DIG,1,0,US,US
151,C9,XDG,1,0,US,US
147,XDG,CLG,1,0,US,US
143,TSM,XDG,1,0,US,US
139,XDG,EG,0,1,US,US
135,DIG,XDG,1,0,US,US
134,XDG,CST,0,1,US,US
125,CRS,XDG,1,0,US,US
122,XDG,C9,0,1,US,US
120,EG,XDG,0,1,US,US
1356,GMB,XDG,1,0,RU,US
1354,XDG,SSW,0,1,US,KR
1352,XDG,Team Mineski,1,0,US,PH
1349,FNC,XDG,1,0,EU,US
1346,Team Mineski,XDG,0,1,PH,US
1344,XDG,GMB,0,1,US,RU
1340,SSW,XDG,1,0,KR,US
1338,XDG,FNC,1,0,US,EU
1948,XDG,DIG,2,0,US,US
1946,XDG,TSM,0,2,US,US
1939,Velocity Esports,XDG,0,1,US,US
1937,XDG,TSM,1,0,US,US
1931,XDG,CST,1,0,US,US
1928,DIG,XDG,0,1,US,US
1926,XDG,C9,1,0,US,US
1919,XDG,CRS,1,0,US,US
1915,CLG,XDG,0,1,US,US
1913,XDG,Velocity Esports,1,0,US,US
1910,XDG,CLG,0,1,US,US
1903,TSM,XDG,1,0,US,US
1901,CST,XDG,0,1,US,US
1898,Velocity Esports,XDG,1,0,US,US
1893,XDG,DIG,1,0,US,US
1277,CA,COW,2,0,US,US
1272,COW,OO,2,1,US,US
1825,COW,C9,0,3,US,US
111,COW,Team MRN,0,1,US,US
106,CRS,COW,0,1,US,US
100,COW,TSM,0,1,US,US
95,COW,CST,1,0,US,US
93,COW,DIG,1,0,US,US
91,CST,COW,1,0,US,US
87,COW,CRS,0,1,US,US
82,XDG,COW,0,1,US,US
80,Team MRN,COW,1,0,US,US
77,COW,CLG,1,0,US,US
74,CLG,COW,1,0,US,US
72,COW,CST,0,1,US,US
1889,XDG,CST,1,0,US,US
1884,C9,XDG,1,0,US,US
68,COW,Team MRN,1,0,US,US
64,DIG,COW,1,0,US,US
62,Team MRN,COW,1,0,US,US
58,TSM,COW,1,0,US,US
53,COW,TSM,0,1,US,US
51,COW,XDG,1,0,US,US
46,COW,DIG,1,0,US,US
42,COW,CLG,0,1,US,US
38,DIG,COW,1,0,US,US
34,XDG,COW,1,0,US,US
29,CRS,COW,1,0,US,US
27,TSM,COW,1,0,US,US
24,CST,COW,0,1,US,US
22,CLG,COW,1,0,US,US
20,COW,XDG,0,1,US,US
11,COW,CRS,0,1,US,US
1879,XDG,TSM,1,0,US,US
1878,DIG,XDG,0,1,US,US
1871,CRS,XDG,0,1,US,US
1867,XDG,C9,1,0,US,US
1863,XDG,DIG,1,0,US,US
1861,CLG,XDG,1,0,US,US
1855,C9,XDG,1,0,US,US
1853,XDG,CRS,1,0,US,US
1848,XDG,CLG,1,0,US,US
1845,TSM,XDG,1,0,US,US
1841,XDG,Velocity Esports,1,0,US,US
1836,CST,XDG,1,0,US,US
1832,CRS,XDG,0,1,US,US
118,CRS,XDG,1,2,US,US
115,TSM,XDG,2,1,US,US
113,CLG,XDG,1,2,US,US
112,XDG,CRS,1,0,US,US
108,DIG,XDG,0,1,US,US
104,CLG,XDG,1,0,US,US
102,XDG,CST,1,0,US,US
99,XDG,Team MRN,1,0,US,US
84,CRS,XDG,1,0,US,US
79,XDG,TSM,1,0,US,US
76,XDG,CRS,0,1,US,US
71,Team MRN,XDG,1,0,US,US
67,CST,XDG,1,0,US,US
63,XDG,CLG,1,0,US,US
54,XDG,DIG,1,0,US,US
48,XDG,Team MRN,1,0,US,US
44,XDG,CST,0,1,US,US
37,TSM,XDG,1,0,US,US
31,DIG,XDG,1,0,US,US
25,CLG,XDG,1,0,US,US
23,Team MRN,XDG,0,1,US,US
17,XDG,CLG,1,0,US,US
16,CST,XDG,1,0,US,US
13,CRS,XDG,1,0,US,US
10,XDG,TSM,0,1,US,US
8,XDG,DIG,0,1,US,US
4,TSM,XDG,1,0,US,US
1489,XDG,SGQ,1,0,US,US
346,CRS,TSM,1,0,US,US
341,CRS,LMQ,1,0,US,US
339,DIG,CRS,0,1,US,US
336,CRS,CLB,0,1,US,US
332,EG,CRS,1,0,US,US
326,CLG,CRS,0,1,US,US
322,CRS,C9,0,1,US,US
321,CRS,DIG,1,0,US,US
316,CRS,EG,0,1,US,US
312,CLB,CRS,1,0,US,US
305,CRS,CLG,1,0,US,US
303,C9,CRS,0,1,US,US
301,LMQ,CRS,0,1,US,US
298,TSM,CRS,1,0,US,US
293,CRS,CLB,1,0,US,US
288,EG,CRS,1,0,US,US
284,CLG,CRS,0,1,US,US
278,CRS,C9,0,1,US,US
274,CRS,LMQ,1,0,US,US
272,DIG,CRS,1,0,US,US
269,CRS,TSM,0,1,US,US
265,CLB,CRS,1,0,US,US
259,CRS,EG,1,0,US,US
257,C9,CRS,1,0,US,US
252,CRS,DIG,1,0,US,US
249,LMQ,CRS,1,0,US,US
243,TSM,CRS,1,0,US,US
239,CRS,CLG,0,1,US,US
236,CLG,CRS,2,0,US,US
233,C9,CRS,2,0,US,US
231,DIG,CRS,1,2,US,US
227,EG,CRS,1,0,US,US
222,CRS,CLG,1,0,US,US
218,DIG,CRS,1,0,US,US
216,CST,CRS,0,1,US,US
212,CRS,TSM,0,1,US,US
210,CRS,C9,0,1,US,US
200,CRS,DIG,1,0,US,US
198,CRS,EG,1,0,US,US
196,DIG,CRS,0,1,US,US
190,C9,CRS,1,0,US,US
182,CRS,CST,0,1,US,US
176,CLG,CRS,1,0,US,US
172,TSM,CRS,1,0,US,US
169,CRS,C9,0,1,US,US
160,EG,CRS,1,0,US,US
1827,Team MRN,Velocity Esports,2,3,US,US
156,CRS,TSM,0,1,US,US
27398,C9,P1,3,0,US,US
23150,C9,P1,2,0,US,US
23155,C9,DIG,2,0,US,US
154,CRS,DIG,1,0,US,US
148,CRS,EG,0,1,US,US
145,CRS,CLG,0,1,US,US
141,C9,CRS,1,0,US,US
136,CST,CRS,0,1,US,US
105,Team MRN,CLG,1,0,US,US
101,Team MRN,CRS,0,1,US,US
94,Team MRN,TSM,0,1,US,US
90,CLG,Team MRN,0,1,US,US
88,CST,Team MRN,1,0,US,US
85,CRS,Team MRN,1,0,US,US
83,Team MRN,CST,0,1,US,US
73,Team MRN,DIG,0,1,US,US
133,TSM,CRS,1,0,US,US
130,CLG,CRS,1,0,US,US
23147,NV,C9,1,2,US,US
60,TSM,Team MRN,1,0,US,US
57,DIG,Team MRN,1,0,US,US
121,CRS,CST,1,0,US,US
56,Team MRN,CRS,0,1,US,US
52,Team MRN,CLG,0,1,US,US
43,Team MRN,DIG,0,1,US,US
39,CST,Team MRN,0,1,US,US
36,Team MRN,TSM,1,0,US,US
32,CLG,Team MRN,0,1,US,US
26,CRS,Team MRN,1,0,US,US
21,Team MRN,CST,1,0,US,US
1951,CRS,COG,3,1,US,US
1943,CRS,DIG,1,2,US,US
1941,CST,CRS,0,1,US,US
1938,CRS,CLG,1,0,US,US
1934,CRS,TSM,0,1,US,US
1930,Velocity Esports,CRS,0,1,US,US
1924,DIG,CRS,0,1,US,US
1917,CRS,C9,0,1,US,US
12498,NME,CST,0,3,US,US
442,WFX,CST,1,0,US,US
438,CST,TSM,0,1,US,US
433,CST,TL,0,1,US,US
431,CST,P1,0,1,US,US
426,CLG,CST,1,0,US,US
417,DIG,CST,1,0,US,US
412,GV,CST,1,0,US,US
407,CST,C9,0,1,US,US
405,CST,T8,0,1,US,US
401,TSM,CST,1,0,US,US
393,P1,CST,1,0,US,US
387,CST,CLG,0,1,US,US
382,C9,CST,1,0,US,US
380,TL,CST,1,0,US,US
376,CST,GV,0,1,US,US
368,T8,CST,1,0,US,US
363,CST,WFX,1,0,US,US
358,CST,DIG,0,1,US,US
1286,FSN,CST,2,3,US,US
1285,F5,CST,1,3,US,US
1283,CA,CST,3,1,US,US
1278,CST,PRO,2,0,US,US
1273,CST,CG,2,0,US,US
1956,EG,CST,3,0,US,US
2291,CST,PRO,3,1,US,US
2288,CST,T8,0,2,US,US
1504,CST,CA,2,0,US,US
1502,CST,T8,2,0,US,US
1498,CST,DNL,2,0,US,US
1481,PRO,CST,0,2,US,US
1480,CST,CA,2,1,US,US
15,TSM,Team MRN,1,0,US,US
1477,CST,TGF,2,0,US,US
1954,CST,CLB,1,3,US,US
9,DIG,Team MRN,1,0,US,US
237,DIG,CST,2,1,US,US
232,CLG,CST,2,0,US,US
229,C9,CST,1,0,US,US
223,DIG,CST,0,1,US,US
1914,TSM,CRS,1,0,US,US
1908,CRS,DIG,0,1,US,US
1906,CRS,Velocity Esports,1,0,US,US
1902,CLG,CRS,0,1,US,US
1896,C9,CRS,1,0,US,US
1892,CRS,CST,1,0,US,US
1890,DIG,CRS,0,1,US,US
1885,CRS,CLG,1,0,US,US
1882,CST,CRS,1,0,US,US
221,TSM,CST,1,0,US,US
1875,CRS,C9,0,1,US,US
214,EG,CST,0,1,US,US
204,CST,CLG,0,1,US,US
201,CST,C9,0,1,US,US
195,CLG,CST,1,0,US,US
187,CST,DIG,0,1,US,US
184,CST,TSM,0,1,US,US
178,CST,EG,1,0,US,US
173,CST,CLG,0,1,US,US
168,TSM,CST,0,1,US,US
165,EG,CST,0,1,US,US
157,C9,CST,1,0,US,US
152,DIG,CST,1,0,US,US
149,CLG,CST,1,0,US,US
144,CST,C9,0,1,US,US
1868,CRS,CST,1,0,US,US
1865,CRS,TSM,1,0,US,US
1860,Velocity Esports,CRS,1,0,US,US
1858,CRS,DIG,1,0,US,US
1849,TSM,CRS,1,0,US,US
1846,CLG,CRS,1,0,US,US
1839,C9,CRS,1,0,US,US
1837,CRS,Velocity Esports,1,0,US,US
116,CRS,CST,1,2,US,US
103,DIG,CRS,1,0,US,US
97,CRS,CST,0,1,US,US
92,CRS,TSM,0,1,US,US
81,TSM,CRS,1,0,US,US
78,CST,CRS,0,1,US,US
70,CLG,CRS,1,0,US,US
66,CRS,DIG,1,0,US,US
49,CRS,TSM,1,0,US,US
47,CRS,CLG,1,0,US,US
41,TSM,CRS,0,1,US,US
40,CLG,CRS,1,0,US,US
33,DIG,CRS,1,0,US,US
18,CRS,CST,1,0,US,US
7,CST,CRS,0,1,US,US
5,CRS,CLG,1,0,US,US
2,CRS,DIG,1,0,US,US
140,CST,TSM,0,1,US,US
132,CST,EG,1,0,US,US
129,CST,DIG,0,1,US,US
1950,CST,C9T,3,2,US,
1935,CST,C9,0,1,US,US
1927,TSM,CST,1,0,US,US
1923,CLG,CST,1,0,US,US
1922,CST,DIG,0,1,US,US
1916,CST,Velocity Esports,0,1,US,US
1912,CST,CLG,1,0,US,US
1909,Velocity Esports,CST,0,1,US,US
1904,C9,CST,1,0,US,US
1895,CST,TSM,0,1,US,US
1886,DIG,CST,1,0,US,US
1876,TSM,CST,1,0,US,US
1874,CLG,CST,0,1,US,US
1866,CST,Velocity Esports,1,0,US,US
1862,CST,C9,0,1,US,US
1857,Velocity Esports,CST,0,1,US,US
1854,CST,DIG,0,1,US,US
1847,DIG,CST,0,1,US,US
1844,C9,CST,1,0,US,US
1842,CST,CLG,1,0,US,US
1831,CST,TSM,0,1,US,US
117,TSM,CST,3,2,US,US
114,DIG,CST,1,2,US,US
109,CST,CLG,1,0,US,US
107,TSM,CST,1,0,US,US
89,CST,DIG,1,0,US,US
75,CST,TSM,0,1,US,US
2320,CLB,C9T,1,2,US,
55,CLG,CST,0,1,US,US
2318,ODY,C9T,0,2,US,
45,TSM,CST,1,0,US,US
35,CST,DIG,0,1,US,US
30,CST,TSM,0,1,US,US
28,CST,CLG,0,1,US,US
14,DIG,CST,1,0,US,US
2314,C9T,FFG,2,0,,US
2301,C9T,CON,2,0,,US
2294,C9T,RR,2,0,,US
1953,EG,C9T,3,1,US,
2284,LMQ,C9T,3,2,US,
2283,C9T,CLB,2,1,,US
1458,LMQ,C9T,2,0,US,
1457,CA,C9T,1,2,US,
1455,CLB,C9T,0,2,US,
1450,C9T,TBP,1,0,,US
1439,C9T,CLR,0,2,,US
1478,C9T,CA,0,2,,US
3,CLG,CST,1,0,US,US
50,DIG,CST,1,0,US,US
1280,CA,CST,3,1,US,US
23140,C9,IMT,1,2,US,US
23134,CLG,C9,2,1,US,US
23128,TL,C9,0,2,US,US
23126,C9,FLY,2,0,US,US
23123,FOX,C9,0,2,US,US
23110,P1,C9,2,0,US,US
23114,C9,TSM,1,2,US,US
23107,FLY,C9,1,2,US,US
23098,C9,TL,2,1,US,US
23097,C9,FOX,2,0,US,US
23093,C9,NV,2,0,US,US
23083,C9,CLG,2,1,US,US
23073,IMT,C9,0,2,US,US
23069,DIG,C9,1,2,US,US
23057,TSM,C9,0,2,US,US
21191,SSG,C9,3,0,KR,US
20583,IM,C9,0,1,CN,US
20581,C9,FW,0,1,US,TW
20580,C9,SKT,0,1,US,KR
20578,C9,IM,1,0,US,CN
20575,FW,C9,0,1,TW,US
20573,SKT,C9,1,0,KR,US
20282,IMT,C9,1,3,US,US
20281,C9,NV,3,0,US,US
19621,C9,TSM,1,3,US,US
19619,IMT,C9,2,3,US,US
19617,C9,NV,3,1,US,US
17106,TL,C9,0,2,US,US
17102,C9,FOX,2,0,US,US
17096,C9,P1,2,0,US,US
17093,NV,C9,0,2,US,US
17085,C9,CLG,1,2,US,US
17082,C9,DIG,2,1,US,US
17077,NRG,C9,0,2,US,US
17069,TSM,C9,2,0,US,US
17068,IMT,C9,2,0,US,US
17059,C9,TL,1,2,US,US
17055,C9,NRG,2,0,US,US
17051,C9,NV,2,0,US,US
17047,DIG,C9,1,2,US,US
17039,C9,TSM,1,2,US,US
17018,CLG,C9,0,2,US,US
17012,P1,C9,1,2,US,US
17005,FOX,C9,1,2,US,US
17000,C9,IMT,1,2,US,US
14951,C9,TSM,1,3,US,US
13681,TL,C9,1,0,US,US
13676,C9,FOX,1,0,US,US
13667,C9,P1,1,0,US,US
13665,REN,C9,0,1,US,US
13658,C9,CLG,0,1,US,US
13656,C9,DIG,1,0,US,US
13649,NRG,C9,0,1,US,US
13644,TSM,C9,0,1,US,US
13639,IMT,C9,1,0,US,US
13634,C9,TL,1,0,US,US
13628,C9,NRG,1,0,US,US
13623,C9,REN,1,0,US,US
13619,DIG,C9,0,1,US,US
13614,C9,TSM,0,1,US,US
14011,CLG,C9,0,1,US,US
13604,P1,C9,1,0,US,US
13602,FOX,C9,0,1,US,US
13596,C9,IMT,0,1,US,US
13034,H2K,C9,2,1,EU,US
12644,C9,AHQ,0,1,US,TW
12457,IG,C9,1,0,CN,US
12453,AHQ,C9,1,0,TW,US
12455,FNC,C9,1,0,EU,US
12421,FNC,C9,0,1,EU,US
12432,IG,C9,0,1,CN,US
12420,AHQ,C9,0,1,TW,US
12307,C9,TL,3,1,US,US
12306,C9,P1,3,2,US,US
12305,C9,GV,3,2,US,US
2047,TSM,C9,0,1,US,US
2041,TDK,C9,1,0,US,US
22348,T8,C9,0,1,US,US
2037,C9,CLG,0,1,US,US
2030,C9,NME,1,0,US,US
2026,C9,DIG,1,0,US,US
2022,GV,C9,1,0,US,US
2016,T8,C9,1,0,US,US
2012,C9,TL,0,1,US,US
2006,P1,C9,1,0,US,US
2003,C9,TDK,1,0,US,US
1997,CLG,C9,1,0,US,US
1994,NME,C9,1,0,US,US
1985,C9,T8,1,0,US,US
1982,TL,C9,1,0,US,US
1975,C9,P1,0,1,US,US
1971,C9,GV,0,1,US,US
1966,DIG,C9,1,0,US,US
1960,C9,TSM,1,0,US,US
453,TSM,C9,3,1,US,US
452,C9,TL,3,2,US,US
448,C9,CLG,1,0,US,US
444,C9,TSM,1,0,US,US
437,GV,C9,0,1,US,US
436,T8,C9,1,0,US,US
429,TL,C9,0,1,US,US
422,C9,DIG,1,0,US,US
420,P1,C9,1,0,US,US
413,C9,WFX,1,0,US,US
402,C9,CLG,1,0,US,US
399,C9,P1,1,0,US,US
392,WFX,C9,1,0,US,US
389,DIG,C9,0,1,US,US
378,C9,T8,1,0,US,US
372,CLG,C9,1,0,US,US
369,C9,TL,1,0,US,US
365,C9,GV,0,1,US,US
357,TSM,C9,1,0,US,US
1418,SSB,C9,3,1,KR,US
1416,KDM,C9,1,0,KR,US
1414,C9,KDM,1,0,US,KR
1412,KBM,C9,0,1,BR,US
1409,ALL,C9,1,0,EU,US
1407,KDM,C9,1,0,KR,US
1405,C9,KBM,1,0,US,BR
1404,C9,ALL,1,0,US,EU
354,C9,TSM,2,3,US,US
349,C9,CLG,1,0,US,US
344,TSM,C9,0,1,US,US
334,CLB,C9,0,1,US,US
337,C9,EG,0,1,US,US
330,C9,LMQ,1,0,US,US
328,C9,DIG,1,0,US,US
319,C9,CLB,1,0,US,US
317,C9,TSM,0,1,US,US
311,EG,C9,0,1,US,US
309,DIG,C9,0,1,US,US
297,CLG,C9,1,0,US,US
294,LMQ,C9,0,1,US,US
290,C9,EG,1,0,US,US
287,CLB,C9,1,0,US,US
285,C9,LMQ,0,1,US,US
277,C9,DIG,1,0,US,US
270,TSM,C9,1,0,US,US
266,C9,CLG,1,0,US,US
263,EG,C9,1,0,US,US
258,LMQ,C9,0,1,US,US
253,CLG,C9,0,1,US,US
250,C9,CLB,0,1,US,US
247,DIG,C9,1,0,US,US
238,C9,TSM,1,0,US,US
1315,C9,OMG,0,2,US,CN
1313,C9,OMG,1,0,US,CN
1311,C9,TPA,1,0,US,TW
1309,SKT,C9,1,0,KR,US
1307,FNC,C9,0,1,EU,US
235,C9,TSM,3,0,US,US
225,TSM,C9,0,1,US,US
217,CLG,C9,0,1,US,US
213,C9,DIG,1,0,US,US
206,C9,EG,1,0,US,US
197,C9,CLG,1,0,US,US
193,DIG,C9,0,1,US,US
183,EG,C9,0,1,US,US
179,C9,TSM,1,0,US,US
171,C9,EG,1,0,US,US
164,C9,DIG,1,0,US,US
159,CLG,C9,1,0,US,US
150,TSM,C9,1,0,US,US
146,EG,C9,0,1,US,US
131,DIG,C9,1,0,US,US
126,C9,CLG,1,0,US,US
119,C9,TSM,1,0,US,US
1362,FNC,C9,2,1,EU,US
1947,TSM,C9,0,3,US,US
1945,C9,DIG,2,0,US,US
1942,C9,TSM,1,0,US,US
1932,C9,DIG,1,0,US,US
1929,CLG,C9,0,1,US,US
1920,C9,Velocity Esports,1,0,US,US
1911,DIG,C9,0,1,US,US
1907,TSM,C9,0,1,US,US
1899,Velocity Esports,C9,0,1,US,US
1891,C9,TSM,1,0,US,US
1887,C9,Velocity Esports,1,0,US,US
1880,C9,CLG,1,0,US,US
1873,C9,DIG,1,0,US,US
1864,CLG,C9,0,1,US,US
1851,C9,CLG,0,1,US,US
1850,Velocity Esports,C9,0,1,US,US
1835,TSM,C9,0,1,US,US
1833,DIG,C9,0,1,US,US
1821,C9,Team Astral Poke,2,0,US,US
1275,CLB,F5,0,2,US,US
1957,CLB,T8,2,3,US,US
348,EG,CLB,1,0,US,US
343,CLG,CLB,0,1,US,US
333,DIG,CLB,0,1,US,US
329,LMQ,CLB,1,0,US,US
323,CLB,TSM,0,1,US,US
314,CLB,LMQ,0,1,US,US
308,TSM,CLB,1,0,US,US
306,CLB,DIG,1,0,US,US
300,CLB,EG,1,0,US,US
295,CLB,CLG,0,1,US,US
282,DIG,CLB,0,1,US,US
281,EG,CLB,1,0,US,US
275,CLB,TSM,0,1,US,US
273,CLG,CLB,1,0,US,US
267,LMQ,CLB,1,0,US,US
260,CLB,CLG,0,1,US,US
255,CLB,EG,0,1,US,US
246,TSM,CLB,1,0,US,US
244,CLB,LMQ,0,1,US,US
241,CLB,DIG,0,1,US,US
2285,CA,CLB,2,3,US,US
2281,CLB,CLR,2,0,US,US
1445,LMQ,CLB,2,0,US,US
1444,CLB,COG,2,0,US,US
1441,CLB,CA,2,0,US,US
1949,EG,CLB,3,0,US,US
12499,T8,IMG,3,1,US,US
2046,CLG,T8,1,0,US,US
2044,T8,TL,0,1,US,US
2038,T8,GV,0,1,US,US
2034,TDK,T8,0,1,US,US
2027,P1,T8,1,0,US,US
2023,T8,TSM,1,0,US,US
2010,DIG,T8,1,0,US,US
2009,T8,NME,1,0,US,US
2002,TSM,T8,1,0,US,US
1995,T8,TDK,1,0,US,US
1993,GV,T8,1,0,US,US
1980,NME,T8,0,1,US,US
1979,T8,DIG,0,1,US,US
1973,T8,CLG,0,1,US,US
1965,TL,T8,1,0,US,US
1963,T8,P1,0,1,US,US
447,T8,TL,0,1,US,US
445,GV,T8,1,0,US,US
440,T8,CLG,0,1,US,US
428,WFX,T8,0,1,US,US
423,TSM,T8,1,0,US,US
421,TL,T8,0,1,US,US
416,T8,DIG,1,0,US,US
408,T8,P1,1,0,US,US
398,T8,GV,0,1,US,US
396,DIG,T8,1,0,US,US
390,T8,TL,0,1,US,US
385,T8,WFX,1,0,US,US
375,P1,T8,1,0,US,US
366,T8,TSM,1,0,US,US
361,CLG,T8,1,0,US,US
2290,CA,T8,1,3,US,US
1505,T8,PRO,2,1,US,US
1499,T8,ZEN,2,0,US,US
1485,T8,AOE,1,0,US,US
1452,LMQ,T8,2,1,US,US
1451,T8,KOT,1,0,US,US
1463,T8,NF,0,1,US,US
1483,T8,WN,1,0,US,US
345,EG,LMQ,1,0,US,US
340,CLG,EG,0,1,US,US
327,TSM,EG,1,0,US,US
325,EG,DIG,0,1,US,US
320,EG,CLG,1,0,US,US
307,LMQ,EG,1,0,US,US
302,EG,TSM,0,1,US,US
296,DIG,EG,1,0,US,US
283,TSM,EG,1,0,US,US
276,CLG,EG,1,0,US,US
271,EG,LMQ,0,1,US,US
268,EG,DIG,0,1,US,US
251,EG,TSM,0,1,US,US
248,EG,CLG,0,1,US,US
245,DIG,EG,1,0,US,US
240,LMQ,EG,1,0,US,US
224,CLG,EG,1,0,US,US
219,EG,TSM,0,1,US,US
207,DIG,EG,1,0,US,US
202,EG,CLG,0,1,US,US
191,TSM,EG,1,0,US,US
180,EG,DIG,0,1,US,US
167,DIG,EG,0,1,US,US
155,CLG,EG,1,0,US,US
153,EG,TSM,0,1,US,US
137,EG,DIG,0,1,US,US
128,EG,CLG,1,0,US,US
123,TSM,EG,1,0,US,US
1274,PRO,FSE,2,0,US,US
2289,CA,PRO,2,0,US,US
2287,PRO,DNL,2,1,US,US
1503,CA,PRO,2,0,US,US
1501,PRO,COG,2,1,US,US
1479,FFG,PRO,0,2,US,US
1476,PRO,AOE,2,0,US,US
1462,PRO,EFG,1,0,US,US
1453,PRO,vVv,1,2,US,US
1447,PRO,NBD,1,0,US,US
1460,PRO,KBK,1,0,US,US
1446,CLR,COG,2,1,US,US
1442,COG,vVv,2,1,US,US
1449,CA,COG,1,0,US,US
1493,COG,VEX,1,0,US,US
1494,GF,COG,0,1,US,US
1284,FSN,CA,1,3,US,US
1955,CLG,CA,3,2,US,US
1482,FFG,CA,0,2,US,US
1471,CA,DNL,1,0,US,US
2282,LMQ,CA,2,0,US,US
2280,CA,vVv,2,0,US,US
1459,vVv,CA,0,2,US,US
1454,CLR,CA,0,2,US,US
1435,CA,NBD,1,0,US,US
1469,MOR,CA,0,1,US,US
2309,ZEN,TLA,0,2,US,US
2297,STR,ZEN,2,0,US,US
2048,NME,DIG,0,1,US,US
2040,NME,TSM,0,1,US,US
1269,ZEN,F5,1,2,US,US
2035,TL,NME,1,0,US,US
2028,NME,GV,0,1,US,US
2021,NME,CLG,0,1,US,US
2019,NME,TDK,1,0,US,US
2013,P1,NME,1,0,US,US
2004,DIG,NME,1,0,US,US
1998,NME,P1,0,1,US,US
1989,CLG,NME,1,0,US,US
1978,TDK,NME,0,1,US,US
1970,NME,TL,0,1,US,US
1968,TSM,NME,1,0,US,US
1964,GV,NME,0,1,US,US
829,NME,TDK,3,1,US,US
827,NME,F5,2,0,US,US
823,NME,F5,1,0,US,US
820,F5,NME,0,1,US,US
819,TSD,NME,0,1,US,US
816,NME,TSD,1,0,US,US
1488,ZEN,AKA,1,0,US,US
1486,GSG,ZEN,0,1,US,US
811,CLB,NME,0,1,US,US
808,NME,CLB,1,0,US,US
806,NME,FSN,0,1,US,US
803,FSN,NME,0,1,US,US
800,TDK,NME,0,1,US,US
797,NME,TDK,1,0,US,US
2292,NME,ARB,2,0,US,US
1276,NME,FSN,0,2,US,US
1270,NME,NT,2,0,US,US
2300,NME,DRK,2,0,US,US
1402,OMG,LMQ,1,0,CN,US
1400,LMQ,SSB,0,1,US,KR
1398,LMQ,FNC,0,1,US,EU
1396,SSB,LMQ,1,0,KR,US
1393,FNC,LMQ,0,1,EU,US
1391,LMQ,OMG,1,0,US,CN
353,TSM,LMQ,3,2,US,US
347,DIG,LMQ,0,1,US,US
335,LMQ,TSM,1,0,US,US
324,LMQ,CLG,1,0,US,US
318,TSM,LMQ,0,1,US,US
313,LMQ,DIG,1,0,US,US
304,CLG,LMQ,0,1,US,US
291,LMQ,TSM,1,0,US,US
289,DIG,LMQ,1,0,US,US
280,LMQ,CLG,0,1,US,US
262,TSM,LMQ,0,1,US,US
256,LMQ,DIG,0,1,US,US
242,CLG,LMQ,0,1,US,US
1456,LMQ,vVv,2,0,US,US
1443,CLR,LMQ,0,2,US,US
1440,YSO,LMQ,0,2,US,US
1429,LMQ,VVV,1,0,US,US
27396,CLG,FLY,2,3,US,US
23152,CLG,NV,2,1,US,US
23156,IMT,CLG,2,0,US,US
23146,CLG,FLY,2,0,US,US
23141,FOX,CLG,0,2,US,US
23132,CLG,DIG,0,2,US,US
23118,TSM,CLG,2,0,US,US
23125,P1,CLG,1,2,US,US
23116,TL,CLG,1,2,US,US
23108,CLG,IMT,2,1,US,US
23105,CLG,P1,2,1,US,US
23100,CLG,FOX,0,2,US,US
23095,DIG,CLG,0,2,US,US
23090,CLG,TSM,1,2,US,US
23071,FLY,CLG,2,0,US,US
23068,NV,CLG,0,2,US,US
23059,CLG,TL,0,2,US,US
20572,ROX,CLG,1,0,KR,US
20569,CLG,G2,1,0,US,EU
20568,M19,CLG,1,0,RU,US
20565,CLG,ROX,1,0,US,KR
20563,CLG,M19,0,1,US,RU
20561,G2,CLG,0,1,EU,US
19622,IMT,CLG,3,2,US,US
19620,TSM,CLG,3,0,US,US
19618,CLG,TL,3,1,US,US
17107,CLG,DIG,1,2,US,US
17101,CLG,NRG,2,1,US,US
17098,FOX,CLG,0,2,US,US
17091,CLG,TL,2,1,US,US
17079,IMT,CLG,2,1,US,US
17076,CLG,P1,2,1,US,US
17074,NV,CLG,0,2,US,US
17065,CLG,TSM,0,2,US,US
17061,NRG,CLG,0,2,US,US
17056,P1,CLG,0,2,US,US
17049,CLG,IMT,1,2,US,US
17048,CLG,NV,1,2,US,US
17043,CLG,FOX,2,0,US,US
17011,TL,CLG,1,2,US,US
17004,DIG,CLG,2,1,US,US
16998,TSM,CLG,2,0,US,US
16231,SKT,CLG,3,0,KR,US
16230,CLG,FW,3,1,US,TW
16106,G2,CLG,0,1,EU,US
16103,FW,CLG,0,1,TW,US
16091,CLG,RNG,1,0,US,CN
